2023-01-22T08:52:10.530Z,9.56,2.59,md,"5 km WSW of Guánica, Puerto Rico",earthquake
2023-01-22T08:35:17.993Z,10,4.5,mb,"near the north coast of New Guinea, Papua New Guinea",earthquake
2023-01-22T08:27:30.600Z,35.77000046,3.12,ml,"16 km E of Naalehu, Hawaii",earthquake
2023-01-22T08:06:29.990Z,10.31,2.53,md,"1 km W of Palomas, Puerto Rico",earthquake
2023-01-22T06:42:07.533Z,61.864,4.6,mb,"157 km NW of Tobelo, Indonesia",earthquake
2023-01-22T06:16:02.773Z,214.845,4.9,mb,Banda Sea,earthquake
2023-01-22T06:07:27.622Z,23.472,4.5,mb,"58 km WNW of San Juan, Peru",earthquake
2023-01-22T05:39:52.046Z,41.986,4.6,mb,"100 km NNW of Ambon, Indonesia",earthquake
2023-01-22T04:52:33.076Z,8.908032227,2.8,ml,western Texas,earthquake
2023-01-22T04:49:42.600Z,16.48,2.61,md,"2 km SW of Indios, Puerto Rico",earthquake
2023-01-22T04:46:47.035Z,10.051,4.6,mb,"10 km W of Loutrá Aidhipsoú, Greece",earthquake
2023-01-22T03:27:42.289Z,130.449,4.8,mb,"53 km NW of Nikolski, Alaska",earthquake
2023-01-22T02:48:37.071Z,10,5,mb,"129 km ENE of ‘Ohonua, Tonga",earthquake
2023-01-22T02:29:04.418Z,47.016,4.4,mb,"162 km NW of Tobelo, Indonesia",earthquake
2023-01-22T01:30:06.850Z,15,4.09,md,"81 km N of Cruz Bay, U.S. Virgin Islands",earthquake
2023-01-22T01:04:49.350Z,6.78,2.5,ml,"5 km E of Hennessey, Oklahoma",earthquake
2023-01-22T01:03:02.032Z,10,2.9,ml,"292 km W of Ferndale, California",earthquake
2023-01-22T00:35:18.290Z,10,3,ml,"90 km NW of Elfin Cove, Alaska",earthquake
2023-01-22T00:28:00.463Z,137.876,4.2,mb,"northern Sumatra, Indonesia",earthquake
2023-01-21T23:58:55.220Z,3.13,2.52,md,"18km W of Cape Vizcaino, CA",earthquake
2023-01-21T23:52:23.980Z,11.81,2.55,md,"12 km SSE of La Parguera, Puerto Rico",earthquake
2023-01-21T23:21:45.069Z,143.798,4.5,mb,"Mindanao, Philippines",earthquake
2023-01-21T22:35:30.944Z,10,5.3,mww,Reykjanes Ridge,earthquake
2023-01-21T21:56:59.449Z,10,4.9,mb,southern Mid-Atlantic Ridge,earthquake
2023-01-21T21:50:17.099Z,122.588,4.3,mb,"38 km ENE of Orcopampa, Peru",earthquake
2023-01-21T21:36:26.305Z,61.2,2.5,ml,"Kenai Peninsula, Alaska",earthquake
2023-01-21T20:16:53.128Z,8.548120117,3.1,ml,"36 km WSW of Mentone, Texas",earthquake
2023-01-21T20:06:52.313Z,41.244,5.1,mww,"160 km NW of Tobelo, Indonesia",earthquake
2023-01-21T19:49:28.652Z,10,5.7,mww,Reykjanes Ridge,earthquake
2023-01-21T19:25:19.793Z,56.006,4.5,mb,"112 km SSW of Banda Aceh, Indonesia",earthquake
2023-01-21T19:22:20.669Z,10,4.8,mb,Reykjanes Ridge,earthquake
2023-01-21T19:20:27.360Z,10,5.2,mww,Reykjanes Ridge,earthquake
2023-01-21T19:00:03.269Z,21.558,4.3,mb,"offshore Oaxaca, Mexico",earthquake
2023-01-21T18:45:18.652Z,107.3,2.5,ml,"45 km NNW of Petersville, Alaska",earthquake
2023-01-21T18:29:39.197Z,10,4,mb,northwest of Australia,earthquake
2023-01-21T17:59:48.536Z,10,4.5,mb,south of Panama,earthquake
2023-01-21T17:18:45.120Z,38,3.74,md,"123 km N of Suárez, Puerto Rico",earthquake
2023-01-21T16:37:52.920Z,20.43,3.21,md,"73 km SW of Pole Ojea, Puerto Rico",earthquake
2023-01-21T16:06:01.272Z,10,4.8,mb,Kermadec Islands region,earthquake
2023-01-21T15:55:53.895Z,202.953,4.4,mb,"85 km E of Sungai Penuh, Indonesia",earthquake
2023-01-21T15:37:42.478Z,35,4,mb,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2023-01-21T15:18:38.657Z,47.087,3.8,ml,"159 km ESE of Akutan, Alaska",earthquake
